Method,RR,Hit@5,Precision@5,Recall@5,Hit@10,Precision@10,Recall@10,query_id
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1756
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1757
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1758
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1759
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1760
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1761
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1762
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1763
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1764
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1765
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1766
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1767
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1768
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1769
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1770
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1771
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1772
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1773
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1774
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1775
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1776
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1777
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1778
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1779
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1780
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1781
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1782
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1783
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1784
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1785
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1786
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1787
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1788
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1789
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1790
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1791
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1792
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1793
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1794
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1795
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1796
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1797
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1798
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1799
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1800
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1801
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1802
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1803
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1804
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1805
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1806
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1807
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1808
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1809
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1810
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1811
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1812
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1813
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1814
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1815
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1816
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1817
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1818
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1819
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1820
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1821
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1822
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1823
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1824
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1825
BM25,0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1826
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1827
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1828
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1829
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1830
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1831
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1832
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1833
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1834
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1835
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1836
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1837
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1838
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1839
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1840
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1841
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1842
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1843
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1844
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1845
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1846
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1847
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1848
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1849
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1850
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1851
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1852
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1853
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1854
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1855
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1856
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1857
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1858
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1859
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1860
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1861
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1862
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1863
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1864
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1865
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1866
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1867
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1868
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1869
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1870
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1871
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1872
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1873
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1874
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1875
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1876
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1877
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1878
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1879
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1880
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1881
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1882
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1883
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1884
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1885
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1886
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1887
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1888
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1889
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1890
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1891
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1892
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1893
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1894
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1895
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1896
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1897
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1898
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1899
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1900
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1901
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1902
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1903
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1904
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1905
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1906
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1907
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1908
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1909
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1910
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1911
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1912
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1913
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1914
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1915
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1916
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1917
BM25,0.125,0.0,0.0,0.0,1.0,0.1,1.0,auto_q_1918
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1919
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1920
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1921
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1922
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1923
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1924
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1925
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1926
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1927
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1928
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1929
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1930
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1931
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1932
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1933
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1934
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1935
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1936
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1937
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1938
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1939
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1940
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1941
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1942
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1943
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1944
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1945
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1946
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1947
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1948
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1949
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1950
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1951
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1952
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1953
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1954
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1955
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1956
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1957
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1958
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1959
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1960
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1961
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1962
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1963
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1964
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1965
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1966
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1967
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1968
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1969
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1970
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1971
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1972
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1973
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1974
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1975
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1976
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1977
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1978
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1979
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1980
BM25,0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1981
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1982
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1983
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1984
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1985
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1986
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1987
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1988
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1989
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1990
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1991
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1992
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1993
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1994
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1995
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1996
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1997
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1998
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1999
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_2000
Embedding(FAISS),0.125,0.0,0.0,0.0,1.0,0.1,1.0,auto_q_1
Embedding(FAISS),0.125,0.0,0.0,0.0,1.0,0.1,1.0,auto_q_2
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_3
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_4
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_5
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_6
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_7
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_8
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_9
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_10
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_11
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_12
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_13
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_14
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_15
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_16
Embedding(FAISS),0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_17
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_18
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_19
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_20
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_21
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_22
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_23
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_24
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_25
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_26
Embedding(FAISS),0.14285714285714285,0.0,0.0,0.0,1.0,0.1,1.0,auto_q_27
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_28
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_29
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_30
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_31
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_32
Embedding(FAISS),0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_33
Embedding(FAISS),0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_34
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_35
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_36
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_37
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_38
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_39
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_40
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_41
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_42
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_43
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_44
Embedding(FAISS),0.2,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_45
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_46
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_47
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_48
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_49
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_50
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_51
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_52
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_53
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_54
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_55
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_56
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_57
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_58
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_59
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_60
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_61
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_62
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_63
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_64
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_65
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_66
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_67
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_68
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_69
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_70
Embedding(FAISS),1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_71
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_72
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_73
Embedding(FAISS),0.25,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_74
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_75
Embedding(FAISS),0.16666666666666666,0.0,0.0,0.0,1.0,0.1,1.0,auto_q_76
Embedding(FAISS),0.2,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_77
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_78
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_79
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_80
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_81
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_82
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_83
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_84
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_85
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_86
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_87
Embedding(FAISS),0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_88
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_89
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_90
Embedding(FAISS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,auto_q_91
